GlobalRnd   ClientID  LocEpoch    Accuracy    LR          Loss        GradNorm    
1           0         2           75.7900     0.144782    0.088812    1.902693    
1           1         2           54.3900     0.197160    0.108071    1.699150    
1           2         2           38.9000     0.099652    0.137260    2.180418    
1           3         2           62.0100     0.145246    0.137980    2.145417    
1           4         2           34.4800     0.076278    0.101582    2.279317    
2           0         2           72.8900     0.159529    0.070423    1.501585    
2           1         2           62.9400     0.230325    0.059185    1.196516    
2           2         2           56.7700     0.245620    0.049335    1.001026    
2           3         2           67.0700     0.146253    0.086943    1.535490    
2           4         2           38.0900     0.260265    0.040266    0.962040    
3           0         2           75.8700     0.160265    0.058774    1.307252    
3           1         2           70.2000     0.233045    0.045530    1.104761    
3           2         2           61.4300     0.358282    0.039043    0.772692    
3           3         2           65.2100     0.141455    0.050196    1.156994    
3           4         2           48.0400     0.317320    0.036070    0.883943    
4           0         2           78.0400     0.140445    0.052136    1.229352    
4           1         2           69.4800     0.264934    0.042333    1.033191    
4           2         2           73.6700     0.582757    0.023269    0.596242    
4           3         2           71.7100     0.176022    0.050828    1.019973    
4           4         2           64.0200     0.805301    0.026829    0.701586    
5           0         2           77.9300     0.159300    0.047006    1.175457    
5           1         2           71.3100     0.288269    0.036923    0.985428    
5           2         2           79.8600     0.583691    0.026667    0.636814    
5           3         2           67.7000     0.182192    0.046537    0.973844    
5           4         2           66.8900     0.804739    0.031954    0.705302    
6           0         2           77.5800     0.165432    0.045693    1.145646    
6           1         2           74.2400     0.251524    0.034417    1.129146    
6           2         2           81.4900     0.739653    0.023810    0.618630    
6           3         2           74.1200     0.195879    0.031646    0.945764    
6           4         2           70.4600     1.153057    0.031692    0.727510    
7           0         2           79.1600     0.165808    0.045152    1.163578    
7           1         2           77.3300     0.281318    0.035643    1.045875    
7           2         2           83.9100     1.408145    0.024658    0.611371    
7           3         2           70.6300     0.221598    0.043499    0.936349    
7           4         2           76.4200     1.137198    0.030380    0.705029    
8           0         2           81.7400     0.175683    0.039802    1.109388    
8           1         2           77.3600     0.342096    0.034817    1.123316    
8           2         2           78.2400     1.220936    0.026104    0.631371    
8           3         2           76.3100     0.197294    0.039349    0.995670    
8           4         2           78.3900     1.520171    0.028387    0.709098    
9           0         2           78.6400     0.143397    0.038519    1.122898    
9           1         2           72.0200     0.360682    0.029935    1.003404    
9           2         2           85.8700     1.898618    0.026459    0.626357    
9           3         2           85.5900     0.193835    0.045648    0.961660    
9           4         2           74.3400     2.870017    0.028284    0.614501    
10          0         2           83.0600     0.162608    0.039662    1.121881    
10          1         2           81.9300     0.285069    0.029725    1.099704    
10          2         2           85.7100     1.680772    0.025924    0.639808    
10          3         2           81.8500     0.263158    0.034618    0.911405    
10          4         2           77.2400     4.082603    0.030262    0.699499    
11          0         2           82.1200     0.167782    0.038558    1.043941    
11          1         2           77.0400     0.332148    0.023474    1.068471    
11          2         2           81.4800     3.312895    0.024171    0.669147    
11          3         2           79.7000     0.238036    0.046585    1.053581    
11          4         2           76.2300     5.479649    0.029151    0.663659    
