ClientID	NNPass_Train	TrainLoss	NNPass_Test	TestLoss
3	1875	0.164740	1875	0.127603
3	2250	0.142885	2250	0.123301
3	2625	0.129160	2625	0.096839
3	3000	0.117036	3000	0.093874
3	3375	0.108828	3375	0.097017
3	3750	0.102161	3750	0.088139
3	4125	0.096804	4125	0.086183
3	4500	0.092758	4500	0.079918
3	4875	0.087650	4875	0.073967
3	5250	0.084913	5250	0.080850
3	5625	0.081902	5625	0.068820
3	6000	0.076994	6000	0.069665
3	6375	0.074309	6375	0.063275
3	6750	0.072726	6750	0.060389
3	7125	0.069553	7125	0.062033
3	7500	0.068554	7500	0.065157
3	7875	0.066152	7875	0.056560
3	8250	0.065090	8250	0.061305
3	8625	0.064002	8625	0.055741
3	9000	0.062882	9000	0.053979
3	9375	0.060522	9375	0.054171
3	9750	0.058467	9750	0.053863
3	10125	0.056916	10125	0.048734
3	10500	0.055944	10500	0.050292
3	10875	0.054664	10875	0.052777
3	11250	0.053912	11250	0.051605
3	11625	0.051323	11625	0.045815
3	12000	0.050489	12000	0.045490
3	12375	0.050428	12375	0.045000
3	12750	0.047897	12750	0.050130
3	13125	0.048721	13125	0.046233
3	13500	0.047203	13500	0.045902
3	13875	0.047120	13875	0.047118
3	14250	0.045610	14250	0.044816
3	14625	0.045985	14625	0.044430
3	15000	0.044569	15000	0.042185
3	15375	0.044263	15375	0.044578
3	15750	0.043642	15750	0.042451
3	16125	0.042675	16125	0.040539
3	16500	0.042094	16500	0.048610
3	16875	0.041939	16875	0.042998
3	17250	0.039925	17250	0.039506
3	17625	0.039816	17625	0.043806
3	18000	0.039039	18000	0.045114
3	18375	0.038975	18375	0.040064
3	18750	0.038232	18750	0.042161
4	375	1.502122	375	0.432802
4	750	0.366330	750	0.259255
4	1125	0.243927	1125	0.189842
4	1500	0.191325	1500	0.147812
4	1875	0.158296	1875	0.128231
4	2250	0.137610	2250	0.117652
4	2625	0.123309	2625	0.125732
4	3000	0.114817	3000	0.097782
4	3375	0.105502	3375	0.089248
4	3750	0.099262	3750	0.082151
4	4125	0.091923	4125	0.076917
4	4500	0.086937	4500	0.086301
4	4875	0.082719	4875	0.072107
4	5250	0.079279	5250	0.066083
4	5625	0.076168	5625	0.067420
4	6000	0.073616	6000	0.077050
