ClientID	NNPass_Train	TrainLoss	NNPass_Test	TestLoss
0	375	1.683464	375	0.585133
0	750	0.665006	750	0.312719
0	1125	0.553962	1125	0.283972
0	1500	0.506192	1500	0.249202
0	1875	0.476341	1875	0.191536
0	2250	0.458049	2250	0.208582
0	2625	0.447785	2625	0.196913
0	3000	0.436669	3000	0.192714
0	3375	0.426206	3375	0.223928
0	3750	0.421366	3750	0.177973
0	4125	0.415074	4125	0.197022
0	4500	0.410117	4500	0.196917
0	4875	0.406341	4875	0.158649
0	5250	0.402877	5250	0.182492
0	5625	0.399265	5625	0.149747
0	6000	0.395932	6000	0.191241
0	6375	0.392567	6375	0.153865
0	6750	0.390003	6750	0.162364
0	7125	0.387450	7125	0.133703
0	7500	0.384232	7500	0.147653
0	7875	0.382595	7875	0.136620
0	8250	0.381438	8250	0.168955
0	8625	0.379084	8625	0.120960
0	9000	0.376323	9000	0.217387
0	9375	0.375272	9375	0.172257
0	9750	0.374141	9750	0.130794
0	10125	0.369617	10125	0.164648
0	10500	0.371590	10500	0.126311
0	10875	0.368672	10875	0.166182
0	11250	0.364785	11250	0.153129
0	11625	0.366843	11625	0.121788
0	12000	0.364304	12000	0.132747
0	12375	0.364288	12375	0.147927
0	12750	0.365285	12750	0.099136
0	13125	0.361629	13125	0.132033
0	13500	0.359728	13500	0.126231
0	13875	0.359995	13875	0.134626
0	14250	0.359725	14250	0.118490
0	14625	0.359328	14625	0.113063
0	15000	0.355640	15000	0.101591
0	15375	0.357064	15375	0.139388
0	15750	0.356577	15750	0.150045
0	16125	0.353445	16125	0.137740
0	16500	0.354244	16500	0.117431
0	16875	0.352257	16875	0.114432
0	17250	0.353379	17250	0.121642
0	17625	0.351694	17625	0.119114
0	18000	0.352502	18000	0.178493
0	18375	0.349723	18375	0.124538
0	18750	0.351380	18750	0.141633
1	375	1.507824	375	0.455371
1	750	0.349229	750	0.234175
1	1125	0.233259	1125	0.184262
1	1500	0.181382	1500	0.153638
1	1875	0.150444	1875	0.129210
1	2250	0.133035	2250	0.128187
1	2625	0.118425	2625	0.096351
1	3000	0.108978	3000	0.104272
1	3375	0.099229	3375	0.092177
1	3750	0.094757	3750	0.086571
1	4125	0.087297	4125	0.077868
1	4500	0.082337	4500	0.070167
1	4875	0.077109	4875	0.064589
1	5250	0.073095	5250	0.076910
1	5625	0.069194	5625	0.060922
1	6000	0.066170	6000	0.064256
1	6375	0.061795	6375	0.062981
1	6750	0.059655	6750	0.059066
1	7125	0.057180	7125	0.067648
1	7500	0.054549	7500	0.059547
1	7875	0.054149	7875	0.057174
1	8250	0.053484	8250	0.051983
1	8625	0.050612	8625	0.047282
1	9000	0.048563	9000	0.052720
1	9375	0.046577	9375	0.050487
1	9750	0.044811	9750	0.059788
1	10125	0.044365	10125	0.051753
1	10500	0.042586	10500	0.054348
1	10875	0.042173	10875	0.046131
1	11250	0.041421	11250	0.044773
1	11625	0.039133	11625	0.042540
1	12000	0.039323	12000	0.048236
1	12375	0.037095	12375	0.050737
1	12750	0.036267	12750	0.047836
1	13125	0.036009	13125	0.042736
1	13500	0.035388	13500	0.040886
1	13875	0.033685	13875	0.044154
1	14250	0.032052	14250	0.043463
1	14625	0.032329	14625	0.039144
1	15000	0.032248	15000	0.051150
1	15375	0.032173	15375	0.046715
1	15750	0.028983	15750	0.043159
1	16125	0.030212	16125	0.040673
1	16500	0.029798	16500	0.047419
1	16875	0.028536	16875	0.041041
1	17250	0.027511	17250	0.046069
1	17625	0.027998	17625	0.041264
1	18000	0.026219	18000	0.037758
1	18375	0.025794	18375	0.039901
1	18750	0.026677	18750	0.036183
2	375	1.514062	375	0.472740
2	750	0.355537	750	0.252059
2	1125	0.234998	1125	0.189884
2	1500	0.182317	1500	0.149958
2	1875	0.151594	1875	0.128255
2	2250	0.132685	2250	0.131167
2	2625	0.118189	2625	0.112295
2	3000	0.108665	3000	0.099340
2	3375	0.100375	3375	0.083945
2	3750	0.092423	3750	0.078282
2	4125	0.088091	4125	0.078160
2	4500	0.079882	4500	0.075937
2	4875	0.077557	4875	0.073748
2	5250	0.073887	5250	0.074321
2	5625	0.071684	5625	0.065690
2	6000	0.066986	6000	0.069734
2	6375	0.063850	6375	0.064726
2	6750	0.062446	6750	0.058681
2	7125	0.061382	7125	0.058073
2	7500	0.057925	7500	0.053303
2	7875	0.055026	7875	0.055423
2	8250	0.054689	8250	0.054213
2	8625	0.051818	8625	0.052135
2	9000	0.048680	9000	0.054052
2	9375	0.049309	9375	0.053384
2	9750	0.046654	9750	0.048525
2	10125	0.044990	10125	0.051989
2	10500	0.044460	10500	0.053382
2	10875	0.044897	10875	0.048446
2	11250	0.042525	11250	0.044781
2	11625	0.042128	11625	0.046982
2	12000	0.040634	12000	0.044560
2	12375	0.040032	12375	0.044503
2	12750	0.040175	12750	0.042690
2	13125	0.039494	13125	0.043200
2	13500	0.037742	13500	0.044187
2	13875	0.037056	13875	0.044948
2	14250	0.036635	14250	0.045164
2	14625	0.035568	14625	0.043417
2	15000	0.034383	15000	0.049241
2	15375	0.033138	15375	0.043316
2	15750	0.033542	15750	0.042807
2	16125	0.032700	16125	0.042013
2	16500	0.030611	16500	0.082769
2	16875	0.030630	16875	0.043112
2	17250	0.030995	17250	0.040507
2	17625	0.029446	17625	0.038206
2	18000	0.028788	18000	0.044061
2	18375	0.028174	18375	0.042827
2	18750	0.028475	18750	0.046136
3	375	1.483191	375	0.412587
3	750	0.347225	750	0.281420
3	1125	0.237280	1125	0.176397
3	1500	0.185358	1500	0.215150
3	1875	0.157670	1875	0.123187
3	2250	0.134815	2250	0.121087
3	2625	0.122045	2625	0.092587
3	3000	0.109980	3000	0.090028
3	3375	0.100379	3375	0.093815
3	3750	0.094155	3750	0.084481
3	4125	0.088780	4125	0.082819
